date,MID_PRICE,high,low,close,volume,openinterest,BID_PRICE_1,BID_SIZE_1,BID_PRICE_2,BID_SIZE_2,BID_PRICE_3,BID_SIZE_3,ASK_PRICE_1,ASK_SIZE_1,ASK_PRICE_2,ASK_SIZE_2,ASK_PRICE_3,ASK_SIZE_3,year,month,day,hour,minute,second,microsecond
1703-12-30,409.28,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.35,500,409.38,3,409.72,50,2022,8,1,13,30,10,516302
1703-12-31,409.28,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.35,500,409.38,3,409.72,50,2022,8,1,13,30,10,516500
1704-01-01,409.28,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.33,500,409.35,500,409.38,3,2022,8,1,13,30,10,524318
1704-01-02,409.27,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.33,1000,409.35,500,409.38,3,2022,8,1,13,30,10,524389
1704-01-03,409.27,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.33,1500,409.35,500,409.38,3,2022,8,1,13,30,10,524651
1704-01-04,409.27,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.33,1000,409.35,500,409.38,3,2022,8,1,13,30,10,524730
1704-01-05,409.27,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.33,500,409.35,500,409.38,3,2022,8,1,13,30,10,524779
1704-01-06,409.27,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.33,700,409.35,500,409.38,3,2022,8,1,13,30,10,524834
1704-01-07,409.27,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.33,200,409.35,500,409.38,3,2022,8,1,13,30,10,524854
1704-01-08,409.27,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.35,500,409.38,3,409.72,50,2022,8,1,13,30,10,524922
1704-01-09,409.28,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.33,200,409.35,500,409.38,3,2022,8,1,13,30,10,529649
1704-01-10,409.27,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.35,500,409.38,3,409.72,50,2022,8,1,13,30,10,536186
1704-01-11,409.28,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.33,500,409.35,500,409.38,3,2022,8,1,13,30,10,537548
1704-01-12,409.27,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.33,1000,409.35,500,409.38,3,2022,8,1,13,30,10,537656
1704-01-13,409.27,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.33,500,409.35,500,409.38,3,2022,8,1,13,30,10,538117
1704-01-14,409.27,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.35,500,409.38,3,409.72,50,2022,8,1,13,30,10,538138
1704-01-15,409.28,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.34,500,409.35,500,409.38,3,2022,8,1,13,30,10,552881
1704-01-16,409.275,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.34,1000,409.35,500,409.38,3,2022,8,1,13,30,10,552901
1704-01-17,409.275,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.34,500,409.35,500,409.38,3,2022,8,1,13,30,10,555382
1704-01-18,409.275,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.35,500,409.38,3,409.72,50,2022,8,1,13,30,10,560070
1704-01-19,409.28,0,0,0,0,0,409.3,200,409.21,100,409.06,100,409.35,500,409.38,3,409.72,50,2022,8,1,13,30,10,579565
1704-01-20,409.32500000000005,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.35,500,409.38,3,409.72,50,2022,8,1,13,30,10,582475
1704-01-21,409.28,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.35,1000,409.38,3,409.72,50,2022,8,1,13,30,10,595347
1704-01-22,409.28,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.35,1500,409.38,3,409.72,50,2022,8,1,13,30,10,595361
1704-01-23,409.28,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.35,1000,409.38,3,409.72,50,2022,8,1,13,30,10,595393
1704-01-24,409.28,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.35,500,409.38,3,409.72,50,2022,8,1,13,30,10,595396
1704-01-25,409.28,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.34,100,409.35,500,409.38,3,2022,8,1,13,30,10,622761
1704-01-26,409.275,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.35,500,409.38,3,409.72,50,2022,8,1,13,30,10,623332
1704-01-27,409.28,0,0,0,0,0,409.21,100,409.06,100,409.05,100,409.35,500,409.38,3,409.72,50,2022,8,1,13,30,10,664925
1704-01-28,409.28,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.35,500,409.38,3,409.72,50,2022,8,1,13,30,10,669044
1704-01-29,409.28,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.35,500,409.38,3,409.72,50,2022,8,1,13,30,10,671384
1704-01-30,409.28,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.35,500,409.38,3,409.72,50,2022,8,1,13,30,10,672041
1704-01-31,409.28,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,676655
1704-02-01,409.29499999999996,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.37,500,409.38,3,409.72,50,2022,8,1,13,30,10,678624
1704-02-02,409.28999999999996,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.36,500,409.37,500,409.38,3,2022,8,1,13,30,10,678625
1704-02-03,409.28499999999997,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.37,500,409.38,3,409.72,50,2022,8,1,13,30,10,678627
1704-02-04,409.28999999999996,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.37,501,409.38,3,409.72,50,2022,8,1,13,30,10,679220
1704-02-05,409.28999999999996,0,0,0,0,0,409.32,200,409.21,100,409.07,100,409.37,501,409.38,3,409.72,50,2022,8,1,13,30,10,680130
1704-02-06,409.345,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.37,501,409.38,3,409.72,50,2022,8,1,13,30,10,680131
1704-02-07,409.28999999999996,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.37,1,409.38,3,409.72,50,2022,8,1,13,30,10,683173
1704-02-08,409.28999999999996,0,0,0,0,0,409.32,200,409.21,100,409.07,100,409.37,1,409.38,3,409.72,50,2022,8,1,13,30,10,685986
1704-02-09,409.345,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.37,1,409.38,3,409.72,50,2022,8,1,13,30,10,689880
1704-02-10,409.28999999999996,0,0,0,0,0,409.32,200,409.21,100,409.07,100,409.37,1,409.38,3,409.72,50,2022,8,1,13,30,10,706454
1704-02-11,409.345,0,0,0,0,0,409.32,100,409.21,100,409.07,100,409.37,1,409.38,3,409.72,50,2022,8,1,13,30,10,708946
1704-02-12,409.345,0,0,0,0,0,409.31,100,409.21,100,409.07,100,409.37,1,409.38,3,409.72,50,2022,8,1,13,30,10,709308
1704-02-13,409.34000000000003,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.37,1,409.38,3,409.72,50,2022,8,1,13,30,10,709731
1704-02-14,409.28999999999996,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.37,501,409.38,3,409.72,50,2022,8,1,13,30,10,709881
1704-02-15,409.28999999999996,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.37,1001,409.38,3,409.72,50,2022,8,1,13,30,10,709882
1704-02-16,409.28999999999996,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.37,501,409.38,3,409.72,50,2022,8,1,13,30,10,709882
1704-02-17,409.28999999999996,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.37,1,409.38,3,409.72,50,2022,8,1,13,30,10,709885
1704-02-18,409.28999999999996,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,709913
1704-02-19,409.29499999999996,0,0,0,0,0,409.31,200,409.21,100,409.07,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,739994
1704-02-20,409.345,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,743265
1704-02-21,409.29499999999996,0,0,0,0,0,409.32,200,409.21,100,409.07,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,743435
1704-02-22,409.35,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,743435
1704-02-23,409.29499999999996,0,0,0,0,0,409.22,100,409.21,100,409.07,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,746694
1704-02-24,409.3,0,0,0,0,0,409.32,200,409.22,100,409.21,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,752275
1704-02-25,409.35,0,0,0,0,0,409.32,200,409.31,500,409.22,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,753039
1704-02-26,409.35,0,0,0,0,0,409.32,200,409.31,1000,409.22,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,753147
1704-02-27,409.35,0,0,0,0,0,409.32,200,409.31,500,409.22,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,753149
1704-02-28,409.35,0,0,0,0,0,409.32,200,409.22,100,409.21,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,753152
1704-02-29,409.35,0,0,0,0,0,409.32,200,409.22,100,409.21,100,409.36,100,409.38,3,409.72,50,2022,8,1,13,30,10,753594
1704-03-01,409.34000000000003,0,0,0,0,0,409.32,200,409.22,100,409.21,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,753678
1704-03-02,409.35,0,0,0,0,0,409.22,100,409.21,100,409.07,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,754003
1704-03-03,409.3,0,0,0,0,0,409.22,100,409.21,100,409.07,100,409.37,500,409.38,3,409.72,50,2022,8,1,13,30,10,762234
1704-03-04,409.295,0,0,0,0,0,409.22,100,409.21,100,409.07,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,766731
1704-03-05,409.3,0,0,0,0,0,409.22,100,409.21,100,409.07,100,409.37,500,409.38,3,409.72,50,2022,8,1,13,30,10,790479
1704-03-06,409.295,0,0,0,0,0,409.22,100,409.21,100,409.07,100,409.37,1000,409.38,3,409.72,50,2022,8,1,13,30,10,790676
1704-03-07,409.295,0,0,0,0,0,409.22,100,409.21,100,409.07,100,409.37,500,409.38,3,409.72,50,2022,8,1,13,30,10,796677
1704-03-08,409.295,0,0,0,0,0,409.22,100,409.21,100,409.07,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,800640
1704-03-09,409.3,0,0,0,0,0,409.22,100,409.21,100,409.07,100,409.37,200,409.38,3,409.72,50,2022,8,1,13,30,10,809005
1704-03-10,409.295,0,0,0,0,0,409.22,100,409.21,100,409.07,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,825318
1704-03-11,409.3,0,0,0,0,0,409.22,100,409.21,100,409.07,100,409.37,200,409.38,3,409.72,50,2022,8,1,13,30,10,850992
1704-03-12,409.295,0,0,0,0,0,409.22,100,409.21,100,409.07,100,409.37,300,409.38,3,409.72,50,2022,8,1,13,30,10,880410
1704-03-13,409.295,0,0,0,0,0,409.22,100,409.21,100,409.07,100,409.37,100,409.38,3,409.72,50,2022,8,1,13,30,10,880440
1704-03-14,409.295,0,0,0,0,0,409.22,100,409.21,100,409.07,100,409.38,103,409.72,50,409.92,100,2022,8,1,13,30,10,880845
1704-03-15,409.3,0,0,0,0,0,409.33,500,409.22,100,409.21,100,409.38,103,409.72,50,409.92,100,2022,8,1,13,30,10,881020
1704-03-16,409.355,0,0,0,0,0,409.33,500,409.22,100,409.21,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,881022
1704-03-17,409.355,0,0,0,0,0,409.22,100,409.21,100,409.07,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,881157
1704-03-18,409.3,0,0,0,0,0,409.21,100,409.07,100,409.06,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,883716
1704-03-19,409.29499999999996,0,0,0,0,0,409.23,100,409.21,100,409.07,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,883847
1704-03-20,409.305,0,0,0,0,0,409.34,200,409.23,100,409.21,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,911396
1704-03-21,409.36,0,0,0,0,0,409.23,100,409.21,100,409.07,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,952129
1704-03-22,409.305,0,0,0,0,0,409.23,100,409.21,100,409.08,100,409.38,3,409.72,50,409.92,100,2022,8,1,13,30,10,992177
1704-03-23,409.305,0,0,0,0,0,409.23,100,409.21,100,409.08,100,409.39,3,409.72,50,409.92,100,2022,8,1,13,30,11,3521
1704-03-24,409.31,0,0,0,0,0,409.23,100,409.21,100,409.08,100,409.4,3,409.72,50,409.92,100,2022,8,1,13,30,11,5455
1704-03-25,409.315,0,0,0,0,0,409.23,100,409.21,100,409.08,100,409.4,103,409.72,50,409.92,100,2022,8,1,13,30,11,5737
1704-03-26,409.315,0,0,0,0,0,409.23,100,409.21,100,409.08,100,409.4,3,409.72,50,409.92,100,2022,8,1,13,30,11,15238
1704-03-27,409.315,0,0,0,0,0,409.23,100,409.21,100,409.08,100,409.4,203,409.72,50,409.92,100,2022,8,1,13,30,11,31066
1704-03-28,409.315,0,0,0,0,0,409.23,100,409.21,100,409.08,100,409.4,203,409.72,50,409.93,100,2022,8,1,13,30,11,33953
1704-03-29,409.315,0,0,0,0,0,409.23,100,409.21,100,409.08,100,409.4,203,409.72,50,409.93,100,2022,8,1,13,30,11,34908
1704-03-30,409.315,0,0,0,0,0,409.23,100,409.21,100,409.08,100,409.4,3,409.72,50,409.93,100,2022,8,1,13,30,11,44933
1704-03-31,409.315,0,0,0,0,0,409.23,100,409.21,100,409.09,100,409.4,3,409.72,50,409.93,100,2022,8,1,13,30,11,45425
1704-04-01,409.315,0,0,0,0,0,409.23,100,409.21,100,409.09,100,409.41,3,409.72,50,409.93,100,2022,8,1,13,30,11,50349
1704-04-02,409.32000000000005,0,0,0,0,0,409.35,500,409.23,100,409.21,100,409.41,3,409.72,50,409.93,100,2022,8,1,13,30,11,50351
1704-04-03,409.38,0,0,0,0,0,409.35,1000,409.23,100,409.21,100,409.41,3,409.72,50,409.93,100,2022,8,1,13,30,11,50353
1704-04-04,409.38,0,0,0,0,0,409.35,1500,409.23,100,409.21,100,409.41,3,409.72,50,409.93,100,2022,8,1,13,30,11,50785
1704-04-05,409.38,0,0,0,0,0,409.35,1000,409.23,100,409.21,100,409.41,3,409.72,50,409.93,100,2022,8,1,13,30,11,50790
1704-04-06,409.38,0,0,0,0,0,409.35,500,409.23,100,409.21,100,409.41,3,409.72,50,409.93,100,2022,8,1,13,30,11,50790
1704-04-07,409.38,0,0,0,0,0,409.23,100,409.21,100,409.09,100,409.41,3,409.72,50,409.93,100,2022,8,1,13,30,11,50792
1704-04-08,409.32000000000005,0,0,0,0,0,409.36,200,409.23,100,409.21,100,409.41,3,409.72,50,409.93,100,2022,8,1,13,30,11,50803
1704-04-09,409.385,0,0,0,0,0,409.23,100,409.21,100,409.09,100,409.41,3,409.72,50,409.93,100,2022,8,1,13,30,11,50920
1704-04-10,409.32000000000005,0,0,0,0,0,409.21,100,409.09,100,409.08,100,409.41,3,409.72,50,409.93,100,2022,8,1,13,30,11,54539
1704-04-11,409.31,0,0,0,0,0,409.21,100,409.09,100,409.08,100,409.42,3,409.72,50,409.93,100,2022,8,1,13,30,11,54947
1704-04-12,409.315,0,0,0,0,0,409.24,100,409.21,100,409.09,100,409.42,3,409.72,50,409.93,100,2022,8,1,13,30,11,55149
1704-04-13,409.33000000000004,0,0,0,0,0,409.21,100,409.09,100,409.08,100,409.42,3,409.72,50,409.93,100,2022,8,1,13,30,11,65127
1704-04-14,409.315,0,0,0,0,0,409.25,100,409.21,100,409.09,100,409.42,3,409.72,50,409.93,100,2022,8,1,13,30,11,65212
1704-04-15,409.33500000000004,0,0,0,0,0,409.21,100,409.09,100,409.08,100,409.42,3,409.72,50,409.93,100,2022,8,1,13,30,11,75404
1704-04-16,409.315,0,0,0,0,0,409.22,100,409.21,100,409.09,100,409.42,3,409.72,50,409.93,100,2022,8,1,13,30,11,83697
1704-04-17,409.32000000000005,0,0,0,0,0,409.22,100,409.21,100,409.09,100,409.43,3,409.72,50,409.93,100,2022,8,1,13,30,11,142032
1704-04-18,409.32500000000005,0,0,0,0,0,409.22,100,409.21,100,409.09,100,409.43,103,409.72,50,409.93,100,2022,8,1,13,30,11,142409
1704-04-19,409.32500000000005,0,0,0,0,0,409.22,100,409.21,100,409.09,100,409.43,3,409.72,50,409.93,100,2022,8,1,13,30,11,142427
1704-04-20,409.32500000000005,0,0,0,0,0,409.37,500,409.22,100,409.21,100,409.43,3,409.72,50,409.93,100,2022,8,1,13,30,11,142800
1704-04-21,409.4,0,0,0,0,0,409.38,500,409.37,500,409.22,100,409.43,3,409.72,50,409.93,100,2022,8,1,13,30,11,142853
1704-04-22,409.405,0,0,0,0,0,409.37,500,409.22,100,409.21,100,409.43,3,409.72,50,409.93,100,2022,8,1,13,30,11,142856
1704-04-23,409.4,0,0,0,0,0,409.38,200,409.37,500,409.22,100,409.43,3,409.72,50,409.93,100,2022,8,1,13,30,11,143031
1704-04-24,409.405,0,0,0,0,0,409.38,200,409.22,100,409.21,100,409.43,3,409.72,50,409.93,100,2022,8,1,13,30,11,143079
1704-04-25,409.405,0,0,0,0,0,409.38,200,409.22,100,409.21,100,409.43,503,409.72,50,409.93,100,2022,8,1,13,30,11,143269
1704-04-26,409.405,0,0,0,0,0,409.22,100,409.21,100,409.09,100,409.43,503,409.72,50,409.93,100,2022,8,1,13,30,11,143464
1704-04-27,409.32500000000005,0,0,0,0,0,409.22,100,409.21,100,409.09,100,409.43,1003,409.72,50,409.93,100,2022,8,1,13,30,11,143749
1704-04-28,409.32500000000005,0,0,0,0,0,409.22,100,409.21,100,409.09,100,409.43,503,409.72,50,409.93,100,2022,8,1,13,30,11,143802
1704-04-29,409.32500000000005,0,0,0,0,0,409.22,100,409.21,100,409.09,100,409.43,3,409.72,50,409.93,100,2022,8,1,13,30,11,143832
1704-04-30,409.32500000000005,0,0,0,0,0,409.22,100,409.21,100,409.09,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,148596
1704-05-01,409.32500000000005,0,0,0,0,0,409.22,100,409.21,100,409.09,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,149671
1704-05-02,409.32500000000005,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,228239
1704-05-03,409.32500000000005,0,0,0,0,0,409.38,200,409.22,100,409.21,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,254646
1704-05-04,409.405,0,0,0,0,0,409.38,200,409.21,100,409.1,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,255709
1704-05-05,409.405,0,0,0,0,0,409.37,200,409.21,100,409.1,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,255983
1704-05-06,409.4,0,0,0,0,0,409.21,100,409.1,100,409.09,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,256431
1704-05-07,409.32,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,257425
1704-05-08,409.32500000000005,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.41,100,409.43,3,409.72,50,2022,8,1,13,30,11,286284
1704-05-09,409.31500000000005,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,286321
1704-05-10,409.32500000000005,0,0,0,0,0,409.37,200,409.22,100,409.21,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,306885
1704-05-11,409.4,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,352140
1704-05-12,409.32500000000005,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.41,500,409.43,3,409.72,50,2022,8,1,13,30,11,364067
1704-05-13,409.31500000000005,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.41,1000,409.43,3,409.72,50,2022,8,1,13,30,11,364069
1704-05-14,409.31500000000005,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.41,1500,409.43,3,409.72,50,2022,8,1,13,30,11,364116
1704-05-15,409.31500000000005,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.41,1000,409.43,3,409.72,50,2022,8,1,13,30,11,364239
1704-05-16,409.31500000000005,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.41,500,409.43,3,409.72,50,2022,8,1,13,30,11,364272
1704-05-17,409.31500000000005,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,364273
1704-05-18,409.32500000000005,0,0,0,0,0,409.36,100,409.22,100,409.21,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,379824
1704-05-19,409.395,0,0,0,0,0,409.36,300,409.22,100,409.21,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,380713
1704-05-20,409.395,0,0,0,0,0,409.36,300,409.21,100,409.1,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,380837
1704-05-21,409.395,0,0,0,0,0,409.35,300,409.21,100,409.1,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,381425
1704-05-22,409.39,0,0,0,0,0,409.35,200,409.21,100,409.1,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,381844
1704-05-23,409.39,0,0,0,0,0,409.21,100,409.1,100,409.09,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,381980
1704-05-24,409.32,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,382968
1704-05-25,409.32500000000005,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.41,100,409.43,3,409.72,50,2022,8,1,13,30,11,412913
1704-05-26,409.31500000000005,0,0,0,0,0,409.37,500,409.22,100,409.21,100,409.41,100,409.43,3,409.72,50,2022,8,1,13,30,11,412946
1704-05-27,409.39,0,0,0,0,0,409.37,1000,409.22,100,409.21,100,409.41,100,409.43,3,409.72,50,2022,8,1,13,30,11,412988
1704-05-28,409.39,0,0,0,0,0,409.37,500,409.22,100,409.21,100,409.41,100,409.43,3,409.72,50,2022,8,1,13,30,11,413099
1704-05-29,409.39,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.41,100,409.43,3,409.72,50,2022,8,1,13,30,11,413102
1704-05-30,409.31500000000005,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,413104
1704-05-31,409.32500000000005,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.43,503,409.72,50,409.94,100,2022,8,1,13,30,11,413602
1704-06-01,409.32500000000005,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.43,1003,409.72,50,409.94,100,2022,8,1,13,30,11,413604
1704-06-02,409.32500000000005,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.43,503,409.72,50,409.94,100,2022,8,1,13,30,11,413605
1704-06-03,409.32500000000005,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,413605
1704-06-04,409.32500000000005,0,0,0,0,0,409.38,200,409.22,100,409.21,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,415906
1704-06-05,409.405,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,417530
1704-06-06,409.32500000000005,0,0,0,0,0,409.39,200,409.22,100,409.21,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,418182
1704-06-07,409.40999999999997,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.43,3,409.72,50,409.94,100,2022,8,1,13,30,11,418693
1704-06-08,409.32500000000005,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.44,3,409.72,50,409.94,100,2022,8,1,13,30,11,425797
1704-06-09,409.33000000000004,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.44,3,409.72,50,409.95,100,2022,8,1,13,30,11,511034
1704-06-10,409.33000000000004,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.44,3,409.72,50,409.95,100,2022,8,1,13,30,11,512121
1704-06-11,409.33000000000004,0,0,0,0,0,409.41,100,409.22,100,409.21,100,409.44,3,409.72,50,409.95,100,2022,8,1,13,30,11,512946
1704-06-12,409.425,0,0,0,0,0,409.22,100,409.21,100,409.1,100,409.44,3,409.72,50,409.95,100,2022,8,1,13,30,11,513060
1704-06-13,409.33000000000004,0,0,0,0,0,409.21,100,409.1,100,409.09,100,409.44,3,409.72,50,409.95,100,2022,8,1,13,30,11,513937
1704-06-14,409.325,0,0,0,0,0,409.23,100,409.21,100,409.1,100,409.44,3,409.72,50,409.95,100,2022,8,1,13,30,11,514045
1704-06-15,409.33500000000004,0,0,0,0,0,409.23,100,409.21,100,409.1,100,409.45,3,409.72,50,409.95,100,2022,8,1,13,30,11,530042
1704-06-16,409.34000000000003,0,0,0,0,0,409.23,100,409.21,100,409.1,100,409.45,203,409.72,50,409.95,100,2022,8,1,13,30,11,545434
1704-06-17,409.34000000000003,0,0,0,0,0,409.23,100,409.21,100,409.1,100,409.45,3,409.72,50,409.95,100,2022,8,1,13,30,11,546029
1704-06-18,409.34000000000003,0,0,0,0,0,409.23,100,409.21,100,409.1,100,409.45,203,409.72,50,409.95,100,2022,8,1,13,30,11,565971
1704-06-19,409.34000000000003,0,0,0,0,0,409.23,100,409.21,100,409.1,100,409.45,703,409.72,50,409.95,100,2022,8,1,13,30,11,566958
1704-06-20,409.34000000000003,0,0,0,0,0,409.23,100,409.21,100,409.1,100,409.45,203,409.72,50,409.95,100,2022,8,1,13,30,11,567354
1704-06-21,409.34000000000003,0,0,0,0,0,409.23,100,409.21,100,409.1,100,409.45,703,409.72,50,409.95,100,2022,8,1,13,30,11,569810
1704-06-22,409.34000000000003,0,0,0,0,0,409.23,100,409.21,100,409.1,100,409.45,203,409.72,50,409.95,100,2022,8,1,13,30,11,580512
1704-06-23,409.34000000000003,0,0,0,0,0,409.23,100,409.21,100,409.1,100,409.45,3,409.72,50,409.95,100,2022,8,1,13,30,11,580546
1704-06-24,409.34000000000003,0,0,0,0,0,409.41,100,409.23,100,409.21,100,409.45,3,409.72,50,409.95,100,2022,8,1,13,30,11,669035
1704-06-25,409.43,0,0,0,0,0,409.23,100,409.21,100,409.1,100,409.45,3,409.72,50,409.95,100,2022,8,1,13,30,11,669310
1704-06-26,409.34000000000003,0,0,0,0,0,409.21,100,409.1,100,409.09,100,409.45,3,409.72,50,409.95,100,2022,8,1,13,30,11,670011
1704-06-27,409.33,0,0,0,0,0,409.24,100,409.21,100,409.1,100,409.45,3,409.72,50,409.95,100,2022,8,1,13,30,11,670290
1704-06-28,409.345,0,0,0,0,0,409.24,100,409.21,100,409.1,100,409.43,100,409.45,3,409.72,50,2022,8,1,13,30,11,671627
1704-06-29,409.33500000000004,0,0,0,0,0,409.24,100,409.21,100,409.1,100,409.45,3,409.72,50,409.95,100,2022,8,1,13,30,11,671761
1704-06-30,409.345,0,0,0,0,0,409.24,100,409.21,100,409.11,100,409.45,3,409.72,50,409.95,100,2022,8,1,13,30,11,725373
1704-07-01,409.345,0,0,0,0,0,409.24,100,409.21,100,409.11,100,409.43,500,409.45,3,409.72,50,2022,8,1,13,30,11,761569
